year;month;day;hour;NO2;NO;NOx;O3;TEMP;WS;WD;
2005;4;30;20;20.0000;0.000000;20.0000;90.0000;20.8;1.30;115.;
2005;4;30;21;18.0000;0.000000;18.0000;81.0000;18.7;0.60;44.0;
2005;4;30;22;15.0000;0.000000;15.0000;83.0000;18.0;0.70;49.0;
2005;4;30;23;27.0000;0.000000;27.0000;52.0000;17.2;0.40;-999;
2005;4;30;24;23.0000;0.000000;23.0000;54.0000;14.9;0.10;-999;
2005;5;1;1;19.0000;0.000000;19.0000;55.0000;14.1;0.30;-999;
2005;5;1;2;17.0000;0.000000;17.0000;55.0000;13.6;0.30;-999;
2005;5;1;3;11.0000;0.000000;12.0000;56.0000;13.4;0.40;-999;
2005;5;1;4;10.0000;0.000000;10.0000;53.0000;12.7;0.20;-999;
2005;5;1;5;8.00000;0.000000;8.00000;56.0000;12.2;0.10;-999;
2005;5;1;6;8.00000;0.000000;8.00000;51.0000;12.0;0.10;-999;
2005;5;1;7;12.0000;0.000000;12.0000;43.0000;12.0;0.10;-999;
2005;5;1;8;17.0000;0.000000;17.0000;53.0000;14.4;0.10;-999;
2005;5;1;9;15.0000;0.000000;15.0000;68.0000;17.2;0.20;-999;
2005;5;1;10;13.0000;0.000000;13.0000;82.0000;19.7;0.60;108.;
2005;5;1;11;10.0000;0.000000;10.0000;91.0000;21.1;1.30;175.;
2005;5;1;12;13.0000;0.000000;13.0000;90.0000;21.8;1.90;177.;
2005;5;1;13;12.0000;0.000000;12.0000;96.0000;22.7;1.80;183.;
2005;5;1;14;10.0000;0.000000;10.0000;100.000;23.1;2.10;175.;
2005;5;1;15;11.0000;0.000000;11.0000;107.000;23.9;1.90;192.;
2005;5;1;16;12.0000;0.000000;12.0000;106.000;24.7;1.60;202.;
2005;5;1;17;13.0000;0.000000;13.0000;107.000;24.9;1.40;192.;
2005;5;1;18;17.0000;0.000000;17.0000;101.000;24.6;1.30;206.;
2005;5;1;19;18.0000;0.000000;18.0000;93.0000;23.6;1.30;177.;
2005;5;1;20;24.0000;0.000000;24.0000;82.0000;22.5;1.30;163.;
2005;5;1;21;30.0000;0.000000;30.0000;65.0000;19.7;0.30;-999;
2005;5;1;22;29.0000;0.000000;29.0000;56.0000;17.4;0.20;-999;
2005;5;1;23;22.0000;0.000000;22.0000;58.0000;16.5;0.20;-999;
2005;5;1;24;20.0000;0.000000;20.0000;61.0000;16.0;0.20;-999;
2005;5;2;1;17.0000;0.000000;17.0000;59.0000;15.8;0.50;-999;
2005;5;2;2;19.0000;0.000000;19.0000;64.0000;15.2;0.40;-999;
2005;5;2;3;15.0000;0.000000;15.0000;66.0000;15.2;1.80;357.;
2005;5;2;4;11.0000;0.000000;11.0000;59.0000;15.1;0.60;-999;
2005;5;2;5;10.0000;0.000000;10.0000;56.0000;13.5;0.30;-999;
2005;5;2;6;10.0000;0.000000;10.0000;49.0000;12.8;0.10;-999;
2005;5;2;7;27.0000;0.000000;28.0000;37.0000;12.7;0.10;-999;
2005;5;2;8;39.0000;1.00000;40.0000;37.0000;15.3;0.10;-999;
2005;5;2;9;33.0000;0.000000;33.0000;57.0000;18.3;0.10;-999;
2005;5;2;10;23.0000;0.000000;23.0000;75.0000;20.7;0.50;-999;
2005;5;2;11;27.0000;0.000000;27.0000;72.0000;21.5;1.70;178.;
2005;5;2;12;28.0000;0.000000;28.0000;77.0000;22.4;1.70;212.;
2005;5;2;13;30.0000;0.000000;30.0000;87.0000;23.3;1.40;171.;
2005;5;2;14;37.0000;0.000000;37.0000;84.0000;24.2;1.80;175.;
2005;5;2;15;26.0000;0.000000;26.0000;88.0000;24.8;2.00;189.;
2005;5;2;16;26.0000;0.000000;26.0000;84.0000;25.1;1.50;180.;
2005;5;2;17;27.0000;0.000000;27.0000;83.0000;25.3;1.30;204.;
2005;5;2;18;29.0000;0.000000;29.0000;86.0000;24.5;1.10;207.;
2005;5;2;19;35.0000;0.000000;35.0000;89.0000;23.9;1.10;205.;
2005;5;2;20;30.0000;0.000000;30.0000;86.0000;21.3;0.60;318.;
2005;5;2;21;36.0000;0.000000;36.0000;60.0000;19.5;0.60;329.;
2005;5;2;22;42.0000;0.000000;42.0000;45.0000;18.1;0.40;-999;
2005;5;2;23;36.0000;0.000000;37.0000;43.0000;16.7;0.30;-999;
2005;5;2;24;26.0000;0.000000;26.0000;44.0000;16.0;0.40;-999;
2005;5;3;1;20.0000;0.000000;21.0000;47.0000;15.3;0.30;-999;
2005;5;3;2;17.0000;0.000000;18.0000;46.0000;14.7;0.20;-999;
2005;5;3;3;18.0000;1.00000;19.0000;47.0000;14.0;0.20;-999;
2005;5;3;4;15.0000;0.000000;16.0000;48.0000;14.2;0.40;-999;
2005;5;3;5;15.0000;0.000000;15.0000;48.0000;13.7;0.40;-999;
2005;5;3;6;21.0000;1.00000;22.0000;42.0000;14.0;0.50;-999;
2005;5;3;7;31.0000;2.00000;33.0000;32.0000;14.8;0.20;-999;
2005;5;3;8;64.0000;11.0000;81.0000;18.0000;16.1;0.10;-999;
2005;5;3;9;47.0000;0.000000;47.0000;37.0000;18.2;0.30;-999;
2005;5;3;10;36.0000;0.000000;36.0000;50.0000;18.7;0.90;71.0;
2005;5;3;11;19.0000;0.000000;19.0000;68.0000;20.5;0.30;-999;
2005;5;3;12;18.0000;0.000000;18.0000;77.0000;21.5;0.90;285.;
2005;5;3;13;22.0000;0.000000;22.0000;69.0000;21.9;1.00;310.;
2005;5;3;14;21.0000;0.000000;21.0000;71.0000;22.9;1.20;213.;
2005;5;3;15;20.0000;0.000000;20.0000;70.0000;22.4;1.40;207.;
2005;5;3;16;17.0000;0.000000;17.0000;78.0000;22.6;0.60;-999;
2005;5;3;17;20.0000;0.000000;20.0000;78.0000;23.0;0.70;-999;
2005;5;3;18;20.0000;0.000000;20.0000;78.0000;22.8;0.70;-999;
2005;5;3;19;21.0000;0.000000;21.0000;70.0000;21.4;0.40;-999;
2005;5;3;20;28.0000;0.000000;28.0000;58.0000;19.7;0.40;-999;
2005;5;3;21;25.0000;0.000000;26.0000;59.0000;17.5;0.80;301.;
2005;5;3;22;12.0000;0.000000;12.0000;67.0000;16.8;0.90;-999;
2005;5;3;23;11.0000;0.000000;11.0000;68.0000;14.3;1.90;345.;
2005;5;3;24;12.0000;0.000000;12.0000;65.0000;14.6;1.60;-999;
2005;5;4;1;8.00000;0.000000;8.00000;53.0000;14.0;1.50;311.;
2005;5;4;2;8.00000;0.000000;8.00000;37.0000;12.3;0.40;-999;
2005;5;4;3;7.00000;0.000000;7.00000;46.0000;10.9;0.30;-999;
2005;5;4;4;6.00000;0.000000;6.00000;47.0000;11.0;0.80;-999;
2005;5;4;5;5.00000;0.000000;5.00000;47.0000;11.0;1.20;324.;
2005;5;4;6;6.00000;0.000000;6.00000;33.0000;10.8;0.90;-999;
2005;5;4;7;16.0000;0.000000;16.0000;36.0000;9.71;0.20;-999;
2005;5;4;8;32.0000;1.00000;34.0000;38.0000;12.8;0.60;-999;
2005;5;4;9;34.0000;1.00000;36.0000;42.0000;15.7;1.50;65.0;
2005;5;4;10;37.0000;1.00000;38.0000;48.0000;17.1;1.20;106.;
2005;5;4;11;31.0000;0.000000;31.0000;56.0000;18.1;1.60;135.;
2005;5;4;12;30.0000;0.000000;30.0000;58.0000;19.2;1.80;147.;
2005;5;4;13;36.0000;0.000000;37.0000;54.0000;20.0;1.70;124.;
2005;5;4;14;45.0000;1.00000;46.0000;54.0000;20.9;1.80;142.;
2005;5;4;15;53.0000;1.00000;54.0000;58.0000;21.8;1.50;166.;
2005;5;4;16;39.0000;0.000000;39.0000;64.0000;21.7;2.20;165.;
2005;5;4;17;27.0000;0.000000;27.0000;72.0000;22.3;2.10;161.;
2005;5;4;18;9.00000;0.000000;9.00000;96.0000;22.2;1.70;197.;
2005;5;4;19;8.00000;0.000000;8.00000;89.0000;16.3;6.80;355.;
2005;5;4;20;8.00000;0.000000;8.00000;93.0000;16.0;4.60;351.;
2005;5;4;21;8.00000;0.000000;8.00000;87.0000;15.8;3.50;344.;
2005;5;4;22;11.0000;0.000000;11.0000;73.0000;15.3;2.70;1.00;
2005;5;4;23;14.0000;0.000000;15.0000;69.0000;14.5;2.00;360.;
2005;5;4;24;13.0000;0.000000;14.0000;62.0000;14.3;2.90;59.0;
2005;5;5;1;18.0000;0.000000;18.0000;56.0000;13.7;2.30;360.;
2005;5;5;2;16.0000;0.000000;16.0000;52.0000;13.4;2.50;1.00;
2005;5;5;3;17.0000;0.000000;17.0000;38.0000;13.1;1.50;61.0;
2005;5;5;4;13.0000;0.000000;13.0000;38.0000;12.2;0.40;-999;
2005;5;5;5;9.00000;0.000000;9.00000;34.0000;10.9;0.30;-999;
2005;5;5;6;11.0000;0.000000;11.0000;39.0000;10.1;0.20;-999;
2005;5;5;7;17.0000;0.000000;18.0000;29.0000;10.6;1.10;333.;
2005;5;5;8;35.0000;2.00000;37.0000;33.0000;11.8;0.50;-999;
2005;5;5;9;51.0000;4.00000;57.0000;36.0000;14.1;1.10;145.;
2005;5;5;10;31.0000;0.000000;31.0000;53.0000;14.3;1.70;153.;
2005;5;5;11;27.0000;0.000000;27.0000;56.0000;15.6;1.70;168.;
2005;5;5;12;25.0000;0.000000;25.0000;59.0000;16.5;1.80;178.;
2005;5;5;13;23.0000;0.000000;23.0000;62.0000;17.4;1.60;170.;
2005;5;5;14;21.0000;0.000000;21.0000;71.0000;18.5;2.10;171.;
2005;5;5;15;18.0000;0.000000;18.0000;76.0000;18.3;2.60;149.;
2005;5;5;16;36.0000;0.000000;36.0000;57.0000;18.4;3.50;103.;
2005;5;5;17;33.0000;0.000000;33.0000;45.0000;15.4;2.00;62.0;
2005;5;5;18;41.0000;0.000000;41.0000;37.0000;15.2;0.90;358.;
2005;5;5;19;38.0000;0.000000;38.0000;40.0000;14.7;1.70;53.0;
2005;5;5;20;43.0000;0.000000;43.0000;32.0000;14.8;1.50;62.0;
2005;5;5;21;37.0000;0.000000;37.0000;24.0000;13.3;1.10;70.0;
2005;5;5;22;38.0000;0.000000;38.0000;14.0000;11.3;0.30;-999;
2005;5;5;23;31.0000;0.000000;31.0000;16.0000;10.3;0.30;-999;
2005;5;5;24;27.0000;0.000000;28.0000;12.0000;9.91;0.50;-999;
2005;5;6;1;21.0000;0.000000;21.0000;17.0000;9.11;0.20;-999;
2005;5;6;2;14.0000;0.000000;14.0000;19.0000;9.11;0.40;-999;
2005;5;6;3;13.0000;0.000000;13.0000;22.0000;8.61;0.20;-999;
2005;5;6;4;6.00000;0.000000;6.00000;32.0000;8.21;0.30;-999;
2005;5;6;5;6.00000;0.000000;6.00000;33.0000;8.71;1.20;17.0;
2005;5;6;6;10.0000;0.000000;10.0000;25.0000;9.21;0.80;-999;
2005;5;6;7;17.0000;1.00000;18.0000;25.0000;8.61;0.60;-999;
2005;5;6;8;40.0000;9.00000;53.0000;18.0000;11.0;0.70;-999;
2005;5;6;9;37.0000;3.00000;43.0000;26.0000;13.4;1.10;74.0;
2005;5;6;10;47.0000;8.00000;60.0000;29.0000;15.4;0.80;69.0;
2005;5;6;11;39.0000;2.00000;42.0000;43.0000;17.3;1.30;141.;
2005;5;6;12;45.0000;3.00000;50.0000;40.0000;18.8;1.60;114.;
2005;5;6;13;25.0000;0.000000;25.0000;59.0000;19.6;2.00;142.;
2005;5;6;14;22.0000;0.000000;22.0000;66.0000;20.3;2.20;130.;
2005;5;6;15;24.0000;0.000000;24.0000;65.0000;21.3;2.10;164.;
2005;5;6;16;28.0000;0.000000;28.0000;62.0000;21.1;1.80;126.;
2005;5;6;17;13.0000;0.000000;13.0000;81.0000;20.7;1.60;79.0;
2005;5;6;18;8.00000;0.000000;8.00000;86.0000;22.1;2.50;332.;
2005;5;6;19;8.00000;0.000000;8.00000;92.0000;21.0;2.60;313.;
2005;5;6;20;8.00000;0.000000;8.00000;95.0000;20.0;3.40;310.;
2005;5;6;21;10.0000;0.000000;10.0000;85.0000;19.0;3.20;318.;
2005;5;6;22;10.0000;0.000000;10.0000;83.0000;17.3;1.70;321.;
2005;5;6;23;11.0000;0.000000;11.0000;71.0000;15.5;1.30;326.;
2005;5;6;24;16.0000;0.000000;16.0000;58.0000;13.2;1.00;320.;
2005;5;7;1;9.00000;0.000000;9.00000;70.0000;12.6;0.60;-999;
2005;5;7;2;5.00000;0.000000;5.00000;84.0000;12.5;1.30;348.;
2005;5;7;3;14.0000;0.000000;14.0000;66.0000;15.3;2.30;358.;
2005;5;7;4;11.0000;0.000000;11.0000;56.0000;13.7;2.20;87.0;
2005;5;7;5;11.0000;0.000000;11.0000;48.0000;11.5;1.20;34.0;
2005;5;7;6;9.00000;0.000000;9.00000;42.0000;9.41;0.70;-999;
2005;5;7;7;21.0000;0.000000;21.0000;33.0000;9.61;0.60;-999;
2005;5;7;8;26.0000;0.000000;26.0000;42.0000;12.7;0.30;-999;
2005;5;7;9;37.0000;0.000000;38.0000;47.0000;15.2;0.90;89.0;
2005;5;7;10;33.0000;0.000000;33.0000;55.0000;17.4;0.80;168.;
2005;5;7;11;16.0000;0.000000;16.0000;77.0000;18.7;1.30;171.;
2005;5;7;12;12.0000;0.000000;12.0000;82.0000;20.5;1.60;179.;
2005;5;7;13;11.0000;0.000000;11.0000;80.0000;22.3;2.50;208.;
2005;5;7;14;10.0000;0.000000;10.0000;82.0000;23.2;1.90;224.;
2005;5;7;15;12.0000;0.000000;12.0000;88.0000;22.3;2.10;228.;
2005;5;7;16;14.0000;0.000000;14.0000;88.0000;23.4;2.40;227.;
2005;5;7;17;18.0000;0.000000;18.0000;87.0000;23.1;2.50;222.;
2005;5;7;18;21.0000;0.000000;21.0000;85.0000;22.5;2.00;216.;
2005;5;7;19;20.0000;0.000000;20.0000;80.0000;21.0;2.20;201.;
2005;5;7;20;23.0000;0.000000;23.0000;70.0000;19.8;1.40;235.;
2005;5;7;21;24.0000;0.000000;24.0000;70.0000;16.5;0.70;307.;
2005;5;7;22;20.0000;0.000000;20.0000;60.0000;15.0;1.00;308.;
2005;5;7;23;20.0000;0.000000;20.0000;47.0000;14.5;0.70;295.;
2005;5;7;24;17.0000;0.000000;17.0000;45.0000;13.4;0.40;-999;
2005;5;8;1;15.0000;0.000000;16.0000;42.0000;11.9;0.40;-999;
2005;5;8;2;20.0000;0.000000;20.0000;33.0000;12.0;0.50;-999;
2005;5;8;3;19.0000;0.000000;19.0000;33.0000;10.6;0.40;-999;
2005;5;8;4;11.0000;0.000000;11.0000;35.0000;10.0;0.50;-999;
2005;5;8;5;4.00000;0.000000;4.00000;57.0000;9.21;0.30;-999;
2005;5;8;6;2.00000;0.000000;2.00000;68.0000;11.5;1.30;349.;
2005;5;8;7;3.00000;0.000000;3.00000;78.0000;14.4;2.50;338.;
2005;5;8;8;7.00000;0.000000;7.00000;85.0000;16.6;2.40;343.;
2005;5;8;9;7.00000;0.000000;7.00000;89.0000;17.9;2.10;331.;
2005;5;8;10;7.00000;0.000000;7.00000;94.0000;19.0;1.70;324.;
2005;5;8;11;8.00000;0.000000;8.00000;97.0000;19.7;2.20;325.;
2005;5;8;12;8.00000;0.000000;8.00000;90.0000;20.6;2.30;310.;
2005;5;8;13;7.00000;0.000000;7.00000;88.0000;21.6;1.30;288.;
2005;5;8;14;7.00000;0.000000;7.00000;94.0000;22.2;1.40;270.;
2005;5;8;15;7.00000;0.000000;7.00000;94.0000;22.7;1.30;273.;
2005;5;8;16;9.00000;0.000000;9.00000;85.0000;22.9;1.40;287.;
2005;5;8;17;11.0000;0.000000;11.0000;86.0000;22.9;1.30;228.;
2005;5;8;18;11.0000;0.000000;11.0000;90.0000;21.7;0.90;-999;
2005;5;8;19;13.0000;0.000000;13.0000;82.0000;19.7;1.00;-999;
2005;5;8;20;15.0000;0.000000;15.0000;72.0000;18.5;0.90;288.;
2005;5;8;21;18.0000;0.000000;18.0000;74.0000;15.9;2.30;78.0;
2005;5;8;22;12.0000;0.000000;12.0000;71.0000;15.8;3.20;83.0;
2005;5;8;23;12.0000;0.000000;12.0000;56.0000;14.6;2.50;86.0;
2005;5;8;24;11.0000;0.000000;11.0000;49.0000;12.7;1.30;89.0;
2005;5;9;1;9.00000;0.000000;9.00000;44.0000;11.1;0.20;-999;
2005;5;9;2;10.0000;0.000000;10.0000;36.0000;10.2;0.20;-999;
2005;5;9;3;8.00000;0.000000;9.00000;40.0000;10.9;0.30;-999;
2005;5;9;4;7.00000;0.000000;7.00000;37.0000;10.8;0.50;-999;
2005;5;9;5;7.00000;0.000000;7.00000;41.0000;10.2;0.40;-999;
2005;5;9;6;9.00000;0.000000;9.00000;47.0000;9.61;0.50;-999;
2005;5;9;7;22.0000;0.000000;23.0000;31.0000;10.9;1.20;323.;
2005;5;9;8;35.0000;0.000000;35.0000;30.0000;11.7;0.50;-999;
2005;5;9;9;47.0000;3.00000;52.0000;31.0000;12.9;0.70;-999;
2005;5;9;10;32.0000;0.000000;32.0000;49.0000;14.1;1.50;169.;
2005;5;9;11;21.0000;0.000000;21.0000;62.0000;13.6;2.50;159.;
2005;5;9;12;16.0000;0.000000;16.0000;63.0000;14.8;2.70;160.;
2005;5;9;13;14.0000;0.000000;14.0000;68.0000;15.3;2.30;165.;
2005;5;9;14;13.0000;0.000000;13.0000;72.0000;15.2;2.60;149.;
2005;5;9;15;15.0000;0.000000;15.0000;74.0000;15.6;2.50;120.;
2005;5;9;16;16.0000;0.000000;16.0000;72.0000;16.5;3.10;131.;
2005;5;9;17;17.0000;0.000000;17.0000;74.0000;15.8;2.60;117.;
2005;5;9;18;20.0000;0.000000;20.0000;74.0000;16.1;2.20;139.;
2005;5;9;19;21.0000;0.000000;21.0000;73.0000;15.5;2.90;124.;
2005;5;9;20;26.0000;0.000000;26.0000;63.0000;14.5;2.70;105.;
2005;5;9;21;28.0000;0.000000;28.0000;57.0000;13.6;2.30;97.0;
2005;5;9;22;21.0000;0.000000;21.0000;56.0000;12.8;2.50;76.0;
2005;5;9;23;22.0000;0.000000;22.0000;48.0000;11.7;1.90;83.0;
2005;5;9;24;17.0000;0.000000;17.0000;44.0000;11.5;2.50;85.0;
2005;5;10;1;14.0000;0.000000;15.0000;40.0000;11.4;0.90;65.0;
2005;5;10;2;13.0000;0.000000;13.0000;43.0000;10.4;0.30;-999;
2005;5;10;3;14.0000;1.00000;15.0000;38.0000;10.3;0.60;42.0;
2005;5;10;4;16.0000;0.000000;17.0000;36.0000;10.5;0.40;-999;
2005;5;10;5;20.0000;1.00000;22.0000;29.0000;10.2;0.80;63.0;
2005;5;10;6;20.0000;1.00000;21.0000;28.0000;10.1;0.40;-999;
2005;5;10;7;14.0000;0.000000;14.0000;46.0000;9.51;0.80;310.;
2005;5;10;8;8.00000;0.000000;8.00000;59.0000;9.01;2.60;359.;
2005;5;10;9;40.0000;3.00000;45.0000;23.0000;9.81;2.70;57.0;
2005;5;10;10;57.0000;12.0000;76.0000;13.0000;10.2;1.40;79.0;
2005;5;10;11;32.0000;0.000000;32.0000;48.0000;9.91;0.60;-999;
2005;5;10;12;16.0000;0.000000;16.0000;59.0000;11.5;1.80;45.0;
2005;5;10;13;41.0000;0.000000;41.0000;41.0000;13.1;1.70;124.;
2005;5;10;14;43.0000;1.00000;44.0000;40.0000;13.1;1.30;148.;
2005;5;10;15;34.0000;0.000000;35.0000;49.0000;13.4;1.20;148.;
2005;5;10;16;34.0000;0.000000;34.0000;50.0000;14.4;1.30;135.;
2005;5;10;17;40.0000;0.000000;41.0000;42.0000;14.2;2.30;166.;
2005;5;10;18;39.0000;0.000000;39.0000;43.0000;13.4;2.00;173.;
2005;5;10;19;49.0000;1.00000;50.0000;32.0000;13.1;1.20;185.;
2005;5;10;20;46.0000;1.00000;47.0000;21.0000;12.3;1.00;181.;
2005;5;10;21;32.0000;0.000000;32.0000;22.0000;10.8;0.30;-999;
2005;5;10;22;33.0000;0.000000;34.0000;16.0000;9.11;0.30;-999;
2005;5;10;23;31.0000;1.00000;33.0000;12.0000;9.31;0.30;-999;
2005;5;10;24;28.0000;1.00000;29.0000;14.0000;9.11;0.10;-999;
2005;5;11;1;33.0000;0.000000;33.0000;17.0000;8.91;0.50;-999;
2005;5;11;2;22.0000;1.00000;23.0000;13.0000;9.71;1.10;9.00;
2005;5;11;3;15.0000;0.000000;16.0000;22.0000;8.61;0.20;-999;
2005;5;11;4;11.0000;0.000000;11.0000;18.0000;8.61;0.90;321.;
2005;5;11;5;10.0000;1.00000;11.0000;18.0000;7.81;0.10;-999;
2005;5;11;6;16.0000;1.00000;17.0000;14.0000;7.81;0.10;-999;
2005;5;11;7;23.0000;4.00000;30.0000;17.0000;8.41;0.30;-999;
2005;5;11;8;37.0000;7.00000;48.0000;12.0000;10.3;0.50;-999;
2005;5;11;9;35.0000;2.00000;38.0000;31.0000;12.1;0.40;-999;
2005;5;11;10;47.0000;5.00000;55.0000;33.0000;14.2;1.00;142.;
2005;5;11;11;32.0000;0.000000;32.0000;48.0000;15.0;1.70;121.;
2005;5;11;12;20.0000;0.000000;20.0000;61.0000;16.0;1.70;142.;
2005;5;11;13;14.0000;0.000000;14.0000;72.0000;16.2;2.30;139.;
2005;5;11;14;13.0000;0.000000;13.0000;75.0000;16.9;2.60;161.;
2005;5;11;15;13.0000;0.000000;13.0000;78.0000;17.2;2.40;154.;
2005;5;11;16;14.0000;0.000000;14.0000;77.0000;16.6;1.80;137.;
2005;5;11;17;19.0000;0.000000;19.0000;78.0000;16.8;1.70;114.;
2005;5;11;18;25.0000;0.000000;25.0000;74.0000;16.6;2.80;91.0;
2005;5;11;19;28.0000;0.000000;28.0000;68.0000;16.2;2.60;99.0;
2005;5;11;20;26.0000;0.000000;26.0000;69.0000;15.8;2.30;98.0;
2005;5;11;21;18.0000;0.000000;19.0000;73.0000;14.7;2.20;80.0;
2005;5;11;22;14.0000;0.000000;14.0000;72.0000;14.0;1.10;26.0;
2005;5;11;23;16.0000;0.000000;16.0000;63.0000;14.2;1.70;62.0;
2005;5;11;24;15.0000;0.000000;16.0000;52.0000;13.0;1.30;65.0;
2005;5;12;1;16.0000;1.00000;18.0000;42.0000;11.5;0.70;-999;
2005;5;12;2;16.0000;1.00000;17.0000;45.0000;10.5;0.40;-999;
2005;5;12;3;13.0000;1.00000;15.0000;47.0000;11.3;0.60;-999;
2005;5;12;4;7.00000;0.000000;7.00000;43.0000;11.2;0.40;-999;
2005;5;12;5;7.00000;0.000000;8.00000;33.0000;9.61;0.30;-999;
2005;5;12;6;11.0000;0.000000;11.0000;26.0000;8.21;0.30;-999;
2005;5;12;7;15.0000;0.000000;15.0000;36.0000;8.61;0.30;-999;
2005;5;12;8;-999;-999;-999;-999;11.7;0.30;-999;
2005;5;12;9;-999;-999;-999;-999;-999;-999;-999;
2005;5;12;10;-999;-999;-999;-999;-999;-999;-999;
2005;5;12;11;-999;-999;-999;-999;-999;-999;-999;
2005;5;12;12;20.0000;0.000000;20.0000;72.0000;-999;-999;-999;
2005;5;12;13;22.0000;0.000000;22.0000;71.0000;17.9;1.90;127.;
