year;month;day;hour;NO;NOx;O3;PM10;
2005;4;1;9;1.00000;21.0000;66.0000;32.5000;
2005;4;1;10;0.000000;11.0000;96.0000;32.5000;
2005;4;1;11;0.000000;11.0000;106.000;32.5000;
2005;4;1;12;0.000000;8.00000;114.000;32.5000;
2005;4;1;13;0.000000;8.00000;120.000;32.5000;
2005;4;1;14;0.000000;8.00000;122.000;32.5000;
2005;4;1;15;0.000000;11.0000;124.000;32.5000;
2005;4;1;16;0.000000;11.0000;122.000;32.5000;
2005;4;1;17;0.000000;17.0000;116.000;32.5000;
2005;4;1;18;1.00000;25.0000;94.0000;32.5000;
2005;4;1;19;-999;-999;48.0000;32.5000;
2005;4;1;20;-999;-999;36.0000;32.5000;
2005;4;1;21;4.00000;36.0000;20.0000;32.5000;
2005;4;1;22;1.00000;33.0000;12.0000;32.5000;
2005;4;1;23;2.00000;34.0000;20.0000;32.5000;
2005;4;1;24;0.000000;27.0000;22.0000;32.5000;
2005;4;2;1;0.000000;23.0000;30.0000;-999;
2005;4;2;2;1.00000;27.0000;38.0000;-999;
2005;4;2;3;0.000000;10.0000;38.0000;-999;
2005;4;2;4;0.000000;11.0000;28.0000;-999;
2005;4;2;5;0.000000;10.0000;32.0000;-999;
2005;4;2;6;0.000000;10.0000;36.0000;-999;
2005;4;2;7;2.00000;19.0000;30.0000;-999;
2005;4;2;8;1.00000;17.0000;70.0000;-999;
2005;4;2;9;0.000000;10.0000;92.0000;-999;
2005;4;2;10;0.000000;13.0000;100.000;-999;
2005;4;2;11;0.000000;13.0000;104.000;-999;
2005;4;2;12;0.000000;11.0000;106.000;-999;
2005;4;2;13;0.000000;11.0000;108.000;-999;
2005;4;2;14;0.000000;10.0000;110.000;-999;
2005;4;2;15;0.000000;8.00000;108.000;-999;
2005;4;2;16;0.000000;8.00000;108.000;-999;
2005;4;2;17;0.000000;8.00000;106.000;-999;
2005;4;2;18;0.000000;10.0000;92.0000;-999;
2005;4;2;19;0.000000;15.0000;58.0000;-999;
2005;4;2;20;0.000000;15.0000;46.0000;-999;
2005;4;2;21;1.00000;19.0000;58.0000;-999;
2005;4;2;22;1.00000;21.0000;40.0000;-999;
2005;4;2;23;0.000000;11.0000;32.0000;-999;
2005;4;2;24;1.00000;23.0000;24.0000;-999;
2005;4;3;1;-999;-999;18.0000;31.2000;
2005;4;3;2;-999;-999;16.0000;31.2000;
2005;4;3;3;1.00000;21.0000;20.0000;31.2000;
2005;4;3;4;0.000000;19.0000;30.0000;31.2000;
2005;4;3;5;0.000000;17.0000;28.0000;31.2000;
2005;4;3;6;-999;-999;10.0000;31.2000;
2005;4;3;7;4.00000;25.0000;20.0000;31.2000;
2005;4;3;8;2.00000;23.0000;48.0000;31.2000;
2005;4;3;9;1.00000;13.0000;82.0000;31.2000;
2005;4;3;10;0.000000;10.0000;100.000;31.2000;
2005;4;3;11;0.000000;10.0000;108.000;31.2000;
2005;4;3;12;0.000000;11.0000;112.000;31.2000;
2005;4;3;13;0.000000;11.0000;114.000;31.2000;
2005;4;3;14;0.000000;10.0000;122.000;31.2000;
2005;4;3;15;0.000000;8.00000;122.000;31.2000;
2005;4;3;16;0.000000;6.00000;122.000;31.2000;
2005;4;3;17;0.000000;8.00000;122.000;31.2000;
2005;4;3;18;0.000000;10.0000;110.000;31.2000;
2005;4;3;19;0.000000;15.0000;74.0000;31.2000;
2005;4;3;20;1.00000;19.0000;56.0000;31.2000;
2005;4;3;21;1.00000;19.0000;58.0000;31.2000;
2005;4;3;22;1.00000;21.0000;46.0000;31.2000;
2005;4;3;23;1.00000;21.0000;48.0000;31.2000;
2005;4;3;24;-999;-999;42.0000;31.2000;
2005;4;4;1;-999;-999;30.0000;28.6000;
2005;4;4;2;0.000000;13.0000;26.0000;28.6000;
2005;4;4;3;0.000000;13.0000;28.0000;28.6000;
2005;4;4;4;0.000000;11.0000;32.0000;28.6000;
2005;4;4;5;0.000000;15.0000;30.0000;28.6000;
2005;4;4;6;-999;-999;18.0000;28.6000;
2005;4;4;7;5.00000;31.0000;24.0000;28.6000;
2005;4;4;8;5.00000;38.0000;46.0000;28.6000;
2005;4;4;9;2.00000;34.0000;76.0000;28.6000;
2005;4;4;10;1.00000;19.0000;94.0000;28.6000;
2005;4;4;11;0.000000;15.0000;106.000;28.6000;
2005;4;4;12;0.000000;11.0000;116.000;28.6000;
2005;4;4;13;0.000000;10.0000;118.000;28.6000;
2005;4;4;14;0.000000;10.0000;120.000;28.6000;
2005;4;4;15;0.000000;10.0000;120.000;28.6000;
2005;4;4;16;0.000000;10.0000;120.000;28.6000;
2005;4;4;17;0.000000;8.00000;120.000;28.6000;
2005;4;4;18;0.000000;8.00000;114.000;28.6000;
2005;4;4;19;1.00000;15.0000;78.0000;28.6000;
2005;4;4;20;1.00000;21.0000;56.0000;28.6000;
2005;4;4;21;1.00000;19.0000;46.0000;28.6000;
2005;4;4;22;0.000000;13.0000;68.0000;28.6000;
2005;4;4;23;0.000000;13.0000;52.0000;28.6000;
2005;4;4;24;0.000000;13.0000;34.0000;28.6000;
2005;4;5;1;0.000000;11.0000;30.0000;-999;
2005;4;5;2;0.000000;11.0000;36.0000;-999;
2005;4;5;3;0.000000;11.0000;36.0000;-999;
2005;4;5;4;0.000000;10.0000;40.0000;-999;
2005;4;5;5;0.000000;13.0000;48.0000;-999;
2005;4;5;6;1.00000;23.0000;44.0000;-999;
2005;4;5;7;2.00000;25.0000;40.0000;-999;
2005;4;5;8;1.00000;19.0000;80.0000;-999;
2005;4;5;9;0.000000;19.0000;108.000;-999;
2005;4;5;10;1.00000;17.0000;112.000;-999;
2005;4;5;11;0.000000;17.0000;118.000;-999;
2005;4;5;12;0.000000;11.0000;120.000;-999;
2005;4;5;13;0.000000;10.0000;124.000;-999;
2005;4;5;14;0.000000;13.0000;-999;-999;
2005;4;5;15;0.000000;13.0000;130.000;-999;
2005;4;5;16;0.000000;11.0000;128.000;-999;
2005;4;5;17;0.000000;10.0000;130.000;-999;
2005;4;5;18;0.000000;8.00000;124.000;-999;
2005;4;5;19;0.000000;8.00000;104.000;-999;
2005;4;5;20;0.000000;10.0000;92.0000;-999;
2005;4;5;21;0.000000;10.0000;68.0000;-999;
2005;4;5;22;2.00000;33.0000;58.0000;-999;
2005;4;5;23;2.00000;38.0000;38.0000;-999;
2005;4;5;24;0.000000;10.0000;48.0000;-999;
2005;4;6;1;0.000000;10.0000;28.0000;-999;
2005;4;6;2;0.000000;11.0000;24.0000;-999;
2005;4;6;3;2.00000;21.0000;18.0000;-999;
2005;4;6;4;-999;-999;20.0000;-999;
2005;4;6;5;2.00000;29.0000;30.0000;-999;
2005;4;6;6;2.00000;46.0000;34.0000;-999;
2005;4;6;7;0.000000;11.0000;38.0000;-999;
2005;4;6;8;2.00000;23.0000;42.0000;-999;
2005;4;6;9;-999;-999;-999;-999;
2005;4;6;10;2.00000;27.0000;66.0000;-999;
2005;4;6;11;0.000000;11.0000;102.000;-999;
2005;4;6;12;0.000000;10.0000;114.000;-999;
2005;4;6;13;0.000000;11.0000;116.000;-999;
2005;4;6;14;0.000000;11.0000;124.000;-999;
2005;4;6;15;0.000000;11.0000;128.000;-999;
2005;4;6;16;0.000000;11.0000;132.000;-999;
2005;4;6;17;0.000000;10.0000;128.000;-999;
2005;4;6;18;0.000000;10.0000;118.000;-999;
2005;4;6;19;0.000000;13.0000;100.000;-999;
2005;4;6;20;0.000000;17.0000;72.0000;-999;
2005;4;6;21;0.000000;13.0000;66.0000;-999;
2005;4;6;22;0.000000;13.0000;64.0000;-999;
2005;4;6;23;0.000000;11.0000;64.0000;-999;
2005;4;6;24;0.000000;13.0000;38.0000;-999;
2005;4;7;1;0.000000;15.0000;38.0000;23.4000;
2005;4;7;2;0.000000;13.0000;44.0000;23.4000;
2005;4;7;3;0.000000;10.0000;26.0000;23.4000;
2005;4;7;4;0.000000;8.00000;32.0000;23.4000;
2005;4;7;5;2.00000;33.0000;28.0000;23.4000;
2005;4;7;6;4.00000;38.0000;22.0000;23.4000;
2005;4;7;7;11.0000;42.0000;22.0000;23.4000;
2005;4;7;8;1.00000;21.0000;50.0000;23.4000;
2005;4;7;9;2.00000;27.0000;44.0000;23.4000;
2005;4;7;10;2.00000;19.0000;56.0000;23.4000;
2005;4;7;11;1.00000;19.0000;68.0000;23.4000;
2005;4;7;12;0.000000;13.0000;92.0000;23.4000;
2005;4;7;13;0.000000;13.0000;104.000;23.4000;
2005;4;7;14;0.000000;15.0000;112.000;23.4000;
2005;4;7;15;0.000000;11.0000;114.000;23.4000;
2005;4;7;16;0.000000;11.0000;114.000;23.4000;
2005;4;7;17;0.000000;10.0000;112.000;23.4000;
2005;4;7;18;0.000000;15.0000;110.000;23.4000;
2005;4;7;19;0.000000;21.0000;96.0000;23.4000;
2005;4;7;20;0.000000;13.0000;90.0000;23.4000;
2005;4;7;21;0.000000;13.0000;92.0000;23.4000;
2005;4;7;22;0.000000;15.0000;88.0000;23.4000;
2005;4;7;23;0.000000;15.0000;78.0000;23.4000;
2005;4;7;24;0.000000;13.0000;74.0000;23.4000;
2005;4;8;1;0.000000;13.0000;66.0000;24.7000;
2005;4;8;2;0.000000;11.0000;46.0000;24.7000;
2005;4;8;3;0.000000;10.0000;44.0000;24.7000;
2005;4;8;4;0.000000;4.00000;38.0000;24.7000;
2005;4;8;5;0.000000;4.00000;70.0000;24.7000;
2005;4;8;6;0.000000;4.00000;86.0000;24.7000;
2005;4;8;7;0.000000;8.00000;86.0000;24.7000;
2005;4;8;8;0.000000;6.00000;94.0000;24.7000;
2005;4;8;9;0.000000;4.00000;110.000;24.7000;
2005;4;8;10;1.00000;8.00000;-999;24.7000;
2005;4;8;11;0.000000;0.000000;-999;24.7000;
2005;4;8;12;0.000000;0.000000;110.000;24.7000;
2005;4;8;13;0.000000;0.000000;106.000;24.7000;
2005;4;8;14;0.000000;0.000000;104.000;24.7000;
2005;4;8;15;0.000000;0.000000;106.000;24.7000;
2005;4;8;16;0.000000;2.00000;108.000;24.7000;
2005;4;8;17;0.000000;8.00000;104.000;24.7000;
2005;4;8;18;0.000000;2.00000;116.000;24.7000;
2005;4;8;19;0.000000;4.00000;114.000;24.7000;
2005;4;8;20;0.000000;2.00000;118.000;24.7000;
2005;4;8;21;0.000000;2.00000;110.000;24.7000;
2005;4;8;22;0.000000;4.00000;98.0000;24.7000;
2005;4;8;23;0.000000;6.00000;82.0000;24.7000;
2005;4;8;24;0.000000;8.00000;66.0000;24.7000;
2005;4;9;1;0.000000;8.00000;50.0000;18.2000;
2005;4;9;2;0.000000;10.0000;42.0000;18.2000;
2005;4;9;3;0.000000;6.00000;32.0000;18.2000;
2005;4;9;4;0.000000;0.000000;70.0000;18.2000;
2005;4;9;5;0.000000;0.000000;64.0000;18.2000;
2005;4;9;6;0.000000;0.000000;54.0000;18.2000;
2005;4;9;7;-999;-999;46.0000;18.2000;
2005;4;9;8;0.000000;8.00000;50.0000;18.2000;
2005;4;9;9;0.000000;2.00000;66.0000;18.2000;
2005;4;9;10;0.000000;6.00000;58.0000;18.2000;
2005;4;9;11;0.000000;6.00000;52.0000;18.2000;
2005;4;9;12;0.000000;8.00000;48.0000;18.2000;
2005;4;9;13;0.000000;6.00000;48.0000;18.2000;
2005;4;9;14;0.000000;2.00000;52.0000;18.2000;
2005;4;9;15;0.000000;0.000000;62.0000;18.2000;
2005;4;9;16;0.000000;0.000000;64.0000;18.2000;
2005;4;9;17;0.000000;2.00000;56.0000;18.2000;
2005;4;9;18;0.000000;8.00000;44.0000;18.2000;
2005;4;9;19;0.000000;11.0000;36.0000;18.2000;
2005;4;9;20;0.000000;4.00000;44.0000;18.2000;
2005;4;9;21;0.000000;4.00000;40.0000;18.2000;
2005;4;9;22;-999;-999;36.0000;18.2000;
2005;4;9;23;-999;-999;28.0000;18.2000;
2005;4;9;24;0.000000;6.00000;18.0000;18.2000;
2005;4;10;1;0.000000;4.00000;26.0000;9.10000;
2005;4;10;2;0.000000;11.0000;28.0000;9.10000;
2005;4;10;3;0.000000;17.0000;28.0000;9.10000;
2005;4;10;4;0.000000;15.0000;20.0000;9.10000;
2005;4;10;5;0.000000;8.00000;62.0000;9.10000;
2005;4;10;6;0.000000;2.00000;68.0000;9.10000;
2005;4;10;7;0.000000;2.00000;70.0000;9.10000;
2005;4;10;8;0.000000;4.00000;72.0000;9.10000;
2005;4;10;9;0.000000;2.00000;70.0000;9.10000;
2005;4;10;10;0.000000;4.00000;68.0000;9.10000;
2005;4;10;11;0.000000;4.00000;66.0000;9.10000;
2005;4;10;12;0.000000;6.00000;66.0000;9.10000;
2005;4;10;13;0.000000;6.00000;64.0000;9.10000;
2005;4;10;14;0.000000;4.00000;64.0000;9.10000;
2005;4;10;15;0.000000;6.00000;64.0000;9.10000;
2005;4;10;16;0.000000;6.00000;66.0000;9.10000;
2005;4;10;17;0.000000;6.00000;68.0000;9.10000;
2005;4;10;18;0.000000;4.00000;70.0000;9.10000;
2005;4;10;19;0.000000;4.00000;72.0000;9.10000;
2005;4;10;20;0.000000;6.00000;70.0000;9.10000;
2005;4;10;21;0.000000;6.00000;76.0000;9.10000;
2005;4;10;22;0.000000;4.00000;78.0000;9.10000;
2005;4;10;23;0.000000;4.00000;88.0000;9.10000;
2005;4;10;24;0.000000;2.00000;96.0000;9.10000;
2005;4;11;1;-999;-999;100.000;19.5000;
2005;4;11;2;-999;-999;98.0000;19.5000;
2005;4;11;3;-999;-999;96.0000;19.5000;
2005;4;11;4;-999;-999;96.0000;19.5000;
2005;4;11;5;-999;-999;94.0000;19.5000;
2005;4;11;6;-999;-999;90.0000;19.5000;
2005;4;11;7;-999;-999;92.0000;19.5000;
2005;4;11;8;-999;-999;88.0000;19.5000;
2005;4;11;9;-999;-999;86.0000;19.5000;
2005;4;11;10;-999;-999;90.0000;19.5000;
2005;4;11;11;-999;-999;84.0000;19.5000;
2005;4;11;12;-999;-999;68.0000;19.5000;
2005;4;11;13;-999;-999;82.0000;19.5000;
2005;4;11;14;-999;-999;88.0000;19.5000;
2005;4;11;15;-999;-999;90.0000;19.5000;
2005;4;11;16;-999;-999;88.0000;19.5000;
2005;4;11;17;-999;-999;86.0000;19.5000;
2005;4;11;18;-999;-999;84.0000;19.5000;
2005;4;11;19;-999;-999;84.0000;19.5000;
2005;4;11;20;-999;-999;84.0000;19.5000;
2005;4;11;21;-999;-999;80.0000;19.5000;
2005;4;11;22;-999;-999;80.0000;19.5000;
2005;4;11;23;-999;-999;76.0000;19.5000;
2005;4;11;24;-999;-999;80.0000;19.5000;
2005;4;12;1;-999;-999;80.0000;11.7000;
2005;4;12;2;-999;-999;78.0000;11.7000;
2005;4;12;3;-999;-999;70.0000;11.7000;
2005;4;12;4;0.000000;6.00000;60.0000;11.7000;
2005;4;12;5;0.000000;10.0000;48.0000;11.7000;
2005;4;12;6;0.000000;10.0000;50.0000;11.7000;
2005;4;12;7;0.000000;13.0000;42.0000;11.7000;
2005;4;12;8;0.000000;15.0000;42.0000;11.7000;
2005;4;12;9;1.00000;19.0000;52.0000;11.7000;
2005;4;12;10;0.000000;13.0000;78.0000;11.7000;
2005;4;12;11;0.000000;10.0000;80.0000;11.7000;
2005;4;12;12;0.000000;8.00000;84.0000;11.7000;
2005;4;12;13;0.000000;13.0000;84.0000;11.7000;
2005;4;12;14;0.000000;17.0000;86.0000;11.7000;
2005;4;12;15;0.000000;17.0000;82.0000;11.7000;
2005;4;12;16;0.000000;8.00000;78.0000;11.7000;
2005;4;12;17;0.000000;8.00000;74.0000;11.7000;
2005;4;12;18;0.000000;8.00000;84.0000;11.7000;
2005;4;12;19;0.000000;13.0000;78.0000;11.7000;
2005;4;12;20;0.000000;13.0000;50.0000;11.7000;
2005;4;12;21;0.000000;17.0000;40.0000;11.7000;
2005;4;12;22;0.000000;21.0000;34.0000;11.7000;
2005;4;12;23;0.000000;21.0000;40.0000;11.7000;
2005;4;12;24;0.000000;19.0000;44.0000;11.7000;
2005;4;13;1;0.000000;25.0000;26.0000;20.8000;
2005;4;13;2;0.000000;25.0000;16.0000;20.8000;
2005;4;13;3;0.000000;25.0000;12.0000;20.8000;
2005;4;13;4;0.000000;34.0000;12.0000;20.8000;
2005;4;13;5;0.000000;27.0000;14.0000;20.8000;
2005;4;13;6;0.000000;31.0000;12.0000;20.8000;
2005;4;13;7;5.00000;42.0000;16.0000;20.8000;
2005;4;13;8;7.00000;44.0000;22.0000;20.8000;
2005;4;13;9;7.00000;38.0000;30.0000;20.8000;
2005;4;13;10;9.00000;38.0000;34.0000;20.8000;
2005;4;13;11;6.00000;33.0000;46.0000;20.8000;
2005;4;13;12;2.00000;23.0000;74.0000;20.8000;
2005;4;13;13;1.00000;19.0000;88.0000;20.8000;
2005;4;13;14;1.00000;19.0000;90.0000;20.8000;
2005;4;13;15;1.00000;17.0000;94.0000;20.8000;
2005;4;13;16;0.000000;13.0000;98.0000;20.8000;
2005;4;13;17;0.000000;13.0000;102.000;20.8000;
2005;4;13;18;0.000000;13.0000;98.0000;20.8000;
2005;4;13;19;0.000000;21.0000;68.0000;20.8000;
2005;4;13;20;1.00000;33.0000;42.0000;20.8000;
2005;4;13;21;4.00000;42.0000;18.0000;20.8000;
2005;4;13;22;4.00000;44.0000;20.0000;20.8000;
2005;4;13;23;4.00000;40.0000;16.0000;20.8000;
2005;4;13;24;4.00000;34.0000;16.0000;20.8000;
2005;4;14;1;1.00000;27.0000;18.0000;23.4000;
2005;4;14;2;1.00000;27.0000;18.0000;23.4000;
2005;4;14;3;1.00000;27.0000;14.0000;23.4000;
2005;4;14;4;6.00000;77.0000;8.00000;23.4000;
2005;4;14;5;7.00000;44.0000;6.00000;23.4000;
2005;4;14;6;14.0000;73.0000;6.00000;23.4000;
2005;4;14;7;16.0000;65.0000;8.00000;23.4000;
2005;4;14;8;15.0000;57.0000;14.0000;23.4000;
2005;4;14;9;16.0000;57.0000;22.0000;23.4000;
2005;4;14;10;7.00000;42.0000;46.0000;23.4000;
2005;4;14;11;2.00000;25.0000;70.0000;23.4000;
2005;4;14;12;1.00000;21.0000;80.0000;23.4000;
2005;4;14;13;0.000000;15.0000;92.0000;23.4000;
2005;4;14;14;0.000000;10.0000;104.000;23.4000;
2005;4;14;15;0.000000;10.0000;106.000;23.4000;
2005;4;14;16;0.000000;8.00000;110.000;23.4000;
2005;4;14;17;0.000000;10.0000;110.000;23.4000;
2005;4;14;18;0.000000;17.0000;96.0000;23.4000;
2005;4;14;19;0.000000;23.0000;66.0000;23.4000;
2005;4;14;20;0.000000;21.0000;40.0000;23.4000;
2005;4;14;21;0.000000;17.0000;44.0000;23.4000;
2005;4;14;22;0.000000;17.0000;32.0000;23.4000;
2005;4;14;23;0.000000;19.0000;26.0000;23.4000;
2005;4;14;24;0.000000;19.0000;32.0000;23.4000;
2005;4;15;1;0.000000;15.0000;44.0000;23.4000;
2005;4;15;2;0.000000;15.0000;32.0000;23.4000;
2005;4;15;3;0.000000;13.0000;44.0000;23.4000;
2005;4;15;4;0.000000;19.0000;44.0000;23.4000;
2005;4;15;5;2.00000;25.0000;22.0000;23.4000;
2005;4;15;6;1.00000;23.0000;22.0000;23.4000;
2005;4;15;7;4.00000;34.0000;26.0000;23.4000;
2005;4;15;8;5.00000;38.0000;46.0000;23.4000;
2005;4;15;9;4.00000;34.0000;66.0000;23.4000;
2005;4;15;10;0.000000;15.0000;94.0000;23.4000;
2005;4;15;11;0.000000;11.0000;104.000;23.4000;
2005;4;15;12;0.000000;13.0000;102.000;23.4000;
2005;4;15;13;0.000000;15.0000;104.000;23.4000;
2005;4;15;14;0.000000;11.0000;112.000;23.4000;
2005;4;15;15;0.000000;11.0000;114.000;23.4000;
2005;4;15;16;0.000000;19.0000;108.000;23.4000;
2005;4;15;17;0.000000;15.0000;116.000;23.4000;
2005;4;15;18;0.000000;13.0000;114.000;23.4000;
2005;4;15;19;0.000000;13.0000;110.000;23.4000;
2005;4;15;20;0.000000;15.0000;90.0000;23.4000;
2005;4;15;21;0.000000;13.0000;86.0000;23.4000;
2005;4;15;22;1.00000;38.0000;66.0000;23.4000;
2005;4;15;23;0.000000;31.0000;52.0000;23.4000;
2005;4;15;24;1.00000;34.0000;54.0000;23.4000;
2005;4;16;1;1.00000;29.0000;36.0000;18.2000;
2005;4;16;2;1.00000;29.0000;44.0000;18.2000;
2005;4;16;3;0.000000;11.0000;54.0000;18.2000;
2005;4;16;4;0.000000;13.0000;62.0000;18.2000;
2005;4;16;5;0.000000;11.0000;58.0000;18.2000;
2005;4;16;6;0.000000;25.0000;64.0000;18.2000;
2005;4;16;7;0.000000;23.0000;82.0000;18.2000;
2005;4;16;8;0.000000;10.0000;98.0000;18.2000;
2005;4;16;9;0.000000;13.0000;104.000;18.2000;
2005;4;16;10;0.000000;10.0000;100.000;18.2000;
2005;4;16;11;0.000000;11.0000;86.0000;18.2000;
2005;4;16;12;0.000000;11.0000;86.0000;18.2000;
2005;4;16;13;0.000000;17.0000;78.0000;18.2000;
2005;4;16;14;0.000000;17.0000;74.0000;18.2000;
2005;4;16;15;0.000000;11.0000;82.0000;18.2000;
2005;4;16;16;0.000000;10.0000;84.0000;18.2000;
2005;4;16;17;0.000000;8.00000;82.0000;18.2000;
2005;4;16;18;0.000000;8.00000;80.0000;18.2000;
2005;4;16;19;0.000000;8.00000;74.0000;18.2000;
2005;4;16;20;0.000000;10.0000;56.0000;18.2000;
2005;4;16;21;0.000000;10.0000;70.0000;18.2000;
2005;4;16;22;0.000000;11.0000;54.0000;18.2000;
2005;4;16;23;0.000000;17.0000;40.0000;18.2000;
2005;4;16;24;1.00000;36.0000;28.0000;18.2000;
2005;4;17;1;0.000000;17.0000;36.0000;10.4000;
2005;4;17;2;1.00000;19.0000;24.0000;10.4000;
2005;4;17;3;0.000000;15.0000;22.0000;10.4000;
2005;4;17;4;2.00000;48.0000;24.0000;10.4000;
2005;4;17;5;0.000000;15.0000;20.0000;10.4000;
2005;4;17;6;0.000000;13.0000;24.0000;10.4000;
2005;4;17;7;0.000000;19.0000;26.0000;10.4000;
2005;4;17;8;0.000000;13.0000;50.0000;10.4000;
2005;4;17;9;1.00000;13.0000;60.0000;10.4000;
2005;4;17;10;0.000000;13.0000;76.0000;10.4000;
2005;4;17;11;0.000000;11.0000;90.0000;10.4000;
2005;4;17;12;0.000000;11.0000;96.0000;10.4000;
2005;4;17;13;0.000000;11.0000;98.0000;10.4000;
2005;4;17;14;0.000000;17.0000;100.000;10.4000;
2005;4;17;15;0.000000;23.0000;102.000;10.4000;
2005;4;17;16;0.000000;13.0000;100.000;10.4000;
2005;4;17;17;0.000000;13.0000;96.0000;10.4000;
2005;4;17;18;0.000000;11.0000;96.0000;10.4000;
2005;4;17;19;0.000000;15.0000;70.0000;10.4000;
2005;4;17;20;1.00000;21.0000;32.0000;10.4000;
2005;4;17;21;0.000000;15.0000;30.0000;10.4000;
2005;4;17;22;1.00000;36.0000;28.0000;10.4000;
2005;4;17;23;1.00000;17.0000;30.0000;10.4000;
2005;4;17;24;1.00000;15.0000;36.0000;10.4000;
2005;4;18;1;0.000000;13.0000;40.0000;13.0000;
2005;4;18;2;0.000000;11.0000;42.0000;13.0000;
2005;4;18;3;0.000000;15.0000;34.0000;13.0000;
2005;4;18;4;0.000000;11.0000;40.0000;13.0000;
2005;4;18;5;0.000000;15.0000;30.0000;13.0000;
2005;4;18;6;0.000000;15.0000;30.0000;13.0000;
2005;4;18;7;1.00000;21.0000;32.0000;13.0000;
2005;4;18;8;5.00000;31.0000;44.0000;13.0000;
2005;4;18;9;4.00000;27.0000;64.0000;13.0000;
2005;4;18;10;4.00000;29.0000;70.0000;13.0000;
2005;4;18;11;1.00000;21.0000;82.0000;13.0000;
2005;4;18;12;0.000000;11.0000;92.0000;13.0000;
2005;4;18;13;0.000000;13.0000;94.0000;13.0000;
2005;4;18;14;0.000000;13.0000;94.0000;13.0000;
2005;4;18;15;1.00000;15.0000;96.0000;13.0000;
2005;4;18;16;0.000000;17.0000;92.0000;13.0000;
2005;4;18;17;0.000000;13.0000;96.0000;13.0000;
2005;4;18;18;0.000000;15.0000;94.0000;13.0000;
2005;4;18;19;0.000000;15.0000;86.0000;13.0000;
2005;4;18;20;0.000000;19.0000;76.0000;13.0000;
2005;4;18;21;0.000000;13.0000;70.0000;13.0000;
2005;4;18;22;0.000000;15.0000;44.0000;13.0000;
2005;4;18;23;0.000000;15.0000;48.0000;13.0000;
2005;4;18;24;0.000000;13.0000;38.0000;13.0000;
2005;4;19;1;0.000000;15.0000;28.0000;14.3000;
2005;4;19;2;0.000000;13.0000;32.0000;14.3000;
2005;4;19;3;0.000000;13.0000;24.0000;14.3000;
2005;4;19;4;2.00000;21.0000;12.0000;14.3000;
2005;4;19;5;1.00000;17.0000;12.0000;14.3000;
2005;4;19;6;1.00000;17.0000;18.0000;14.3000;
2005;4;19;7;5.00000;31.0000;28.0000;14.3000;
2005;4;19;8;4.00000;31.0000;48.0000;14.3000;
2005;4;19;9;4.00000;33.0000;60.0000;14.3000;
2005;4;19;10;-999;-999;72.0000;14.3000;
2005;4;19;11;-999;-999;70.0000;14.3000;
2005;4;19;12;-999;-999;70.0000;14.3000;
2005;4;19;13;-999;-999;-999;14.3000;
2005;4;19;14;-999;-999;-999;14.3000;
2005;4;19;15;-999;-999;-999;14.3000;
2005;4;19;16;-999;-999;-999;14.3000;
2005;4;19;17;-999;-999;-999;14.3000;
2005;4;19;18;-999;-999;-999;14.3000;
2005;4;19;19;-999;-999;-999;14.3000;
2005;4;19;20;-999;-999;-999;14.3000;
2005;4;19;21;-999;-999;-999;14.3000;
2005;4;19;22;-999;-999;-999;14.3000;
2005;4;19;23;-999;-999;-999;14.3000;
2005;4;19;24;-999;-999;-999;14.3000;
2005;4;20;1;-999;-999;-999;10.4000;
2005;4;20;2;-999;-999;-999;10.4000;
2005;4;20;3;-999;-999;-999;10.4000;
2005;4;20;4;-999;-999;-999;10.4000;
2005;4;20;5;-999;-999;-999;10.4000;
2005;4;20;6;-999;-999;-999;10.4000;
2005;4;20;7;-999;-999;-999;10.4000;
2005;4;20;8;-999;-999;-999;10.4000;
2005;4;20;9;-999;-999;-999;10.4000;
2005;4;20;10;-999;-999;-999;10.4000;
2005;4;20;11;-999;-999;-999;10.4000;
2005;4;20;12;-999;-999;-999;10.4000;
2005;4;20;13;-999;-999;-999;10.4000;
2005;4;20;14;-999;-999;-999;10.4000;
2005;4;20;15;-999;-999;-999;10.4000;
2005;4;20;16;-999;-999;-999;10.4000;
2005;4;20;17;-999;-999;-999;10.4000;
2005;4;20;18;-999;-999;-999;10.4000;
2005;4;20;19;-999;-999;-999;10.4000;
2005;4;20;20;-999;-999;-999;10.4000;
2005;4;20;21;-999;-999;-999;10.4000;
2005;4;20;22;-999;-999;-999;10.4000;
2005;4;20;23;-999;-999;-999;10.4000;
2005;4;20;24;-999;-999;-999;10.4000;
2005;4;21;1;-999;-999;-999;14.3000;
2005;4;21;2;-999;-999;-999;14.3000;
2005;4;21;3;-999;-999;-999;14.3000;
2005;4;21;4;-999;-999;-999;14.3000;
2005;4;21;5;-999;-999;-999;14.3000;
2005;4;21;6;-999;-999;-999;14.3000;
2005;4;21;7;-999;-999;-999;14.3000;
2005;4;21;8;-999;-999;-999;14.3000;
2005;4;21;9;-999;-999;-999;14.3000;
2005;4;21;10;-999;-999;-999;14.3000;
2005;4;21;11;-999;-999;-999;14.3000;
2005;4;21;12;-999;-999;-999;14.3000;
2005;4;21;13;-999;-999;-999;14.3000;
2005;4;21;14;-999;-999;-999;14.3000;
2005;4;21;15;-999;-999;-999;14.3000;
2005;4;21;16;-999;-999;92.0000;14.3000;
2005;4;21;17;-999;-999;90.0000;14.3000;
2005;4;21;18;-999;-999;92.0000;14.3000;
